venta_id,ticket_id,fecha,tienda_id,product_id,cantidad,precio_unitario
V003730,T003730,2025-03-27,CDMX,P082,1,25.0
V003731,T003730,2025-03-27,CDMX,P006,3,12.0
V003732,T003732,2025-03-27,CDMX,P021,1,85.0
V003733,T003732,2025-03-27,CDMX,P023,1,40.0
V003734,T003732,2025-03-27,CDMX,P104,1,95.0
V003735,T003735,2025-03-27,CDMX,P022,1,150.0
V003736,T003735,2025-03-27,CDMX,P023,1,40.0
V003737,T003735,2025-03-27,CDMX,P042,2,28.0
V003738,T003738,2025-03-27,CDMX,P020,3,55.0
V003739,T003738,2025-03-27,CDMX,P023,1,40.0
V003740,T003738,2025-03-27,CDMX,P041,1,35.0
V003741,T003741,2025-03-27,CDMX,P040,3,1450.0
V003742,T003742,2025-03-27,CDMX,P104,1,95.0
V003743,T003742,2025-03-27,CDMX,P024,3,6.0
V003744,T003744,2025-03-27,MTY,P107,1,165.0
V003745,T003744,2025-03-27,MTY,P106,2,55.0
V003746,T003746,2025-03-27,MTY,P065,1,30.0
V003747,T003747,2025-03-27,MTY,P023,1,40.0
V003748,T003748,2025-03-27,MTY,P061,1,165.0
V003749,T003748,2025-03-27,MTY,P043,1,18.0
V003750,T003750,2025-03-27,MTY,P008,1,180.0
V003751,T003751,2025-03-27,MTY,P041,1,35.0
V003752,T003751,2025-03-27,MTY,P043,1,18.0
V003753,T003751,2025-03-27,MTY,P064,1,38.0
V003754,T003754,2025-03-27,MTY,P006,1,12.0
V003755,T003754,2025-03-27,MTY,P045,2,45.0
V003756,T003756,2025-03-27,MTY,P047,1,95.0
V003757,T003756,2025-03-27,MTY,P105,1,145.0
V003758,T003758,2025-03-27,MTY,P042,1,28.0
V003759,T003758,2025-03-27,MTY,P043,2,18.0
V003760,T003760,2025-03-27,MTY,P064,3,38.0
V003761,T003760,2025-03-27,MTY,P082,2,25.0
V003762,T003762,2025-03-27,MTY,P044,1,22.0
V003763,T003762,2025-03-27,MTY,P066,2,55.0
V003764,T003764,2025-03-27,MTY,P064,1,38.0
V003765,T003764,2025-03-27,MTY,P061,3,165.0
V003766,T003764,2025-03-27,MTY,P047,1,95.0
V003767,T003767,2025-03-27,MTY,P003,1,8.5
V003768,T003768,2025-03-27,MTY,P025,3,35.0
V003769,T003769,2025-03-27,MTY,P060,1,850.0
V003770,T003769,2025-03-27,MTY,P002,1,180.0
V003771,T003771,2025-03-27,MTY,P012,3,980.0
V003772,T003771,2025-03-27,MTY,P005,1,65.0
V003773,T003773,2025-03-27,MTY,P062,3,320.0
V003774,T003773,2025-03-27,MTY,P064,1,38.0
V003775,T003775,2025-03-28,CUN,P103,1,120.0
V003776,T003775,2025-03-28,CUN,P022,2,150.0
V003777,T003777,2025-03-28,CUN,P041,1,35.0
V003778,T003777,2025-03-28,CUN,P043,2,18.0
V003779,T003779,2025-03-28,CUN,P021,3,85.0
V003780,T003779,2025-03-28,CUN,P023,2,40.0
V003781,T003781,2025-03-28,CUN,P043,1,18.0
V003782,T003781,2025-03-28,CUN,P027,1,320.0
V003783,T003783,2025-03-28,CUN,P047,1,95.0
V003784,T003783,2025-03-28,CUN,P024,1,6.0
V003785,T003785,2025-03-28,CUN,P065,2,30.0
V003786,T003785,2025-03-28,CUN,P027,1,320.0
V003787,T003787,2025-03-28,CUN,P020,1,55.0
V003788,T003787,2025-03-28,CUN,P023,1,40.0
V003789,T003789,2025-03-28,CUN,P041,2,35.0
V003790,T003789,2025-03-28,CUN,P045,1,45.0
V003791,T003791,2025-03-28,CUN,P020,2,55.0
V003792,T003791,2025-03-28,CUN,P023,3,40.0
V003793,T003791,2025-03-28,CUN,P007,1,95.0
V003794,T003794,2025-03-28,CUN,P063,1,45.0
V003795,T003794,2025-03-28,CUN,P060,2,850.0
V003796,T003794,2025-03-28,CUN,P046,2,280.0
V003797,T003797,2025-03-28,CUN,P042,2,28.0
V003798,T003797,2025-03-28,CUN,P043,2,18.0
V003799,T003799,2025-03-28,MID,P008,2,180.0
V003800,T003800,2025-03-28,MID,P041,1,35.0
V003801,T003800,2025-03-28,MID,P043,1,18.0
V003802,T003800,2025-03-28,MID,P001,3,145.0
V003803,T003803,2025-03-28,MID,P021,1,85.0
V003804,T003804,2025-03-28,MID,P061,3,165.0
V003805,T003805,2025-03-28,MID,P023,1,40.0
V003806,T003806,2025-03-28,MID,P042,2,28.0
V003807,T003806,2025-03-28,MID,P043,2,18.0
V003808,T003806,2025-03-28,MID,P027,1,320.0
V003809,T003809,2025-03-28,MID,P009,1,85.0
V003810,T003810,2025-03-28,MID,P022,2,150.0
V003811,T003810,2025-03-28,MID,P023,3,40.0
V003812,T003812,2025-03-28,MID,P008,1,180.0
V003813,T003813,2025-03-28,MID,P082,3,25.0
V003814,T003813,2025-03-28,MID,P024,2,6.0
V003815,T003815,2025-03-28,MID,P042,3,28.0
V003816,T003815,2025-03-28,MID,P043,1,18.0
V003817,T003817,2025-03-28,MID,P007,1,95.0
V003818,T003818,2025-03-28,MID,P004,2,6.0
V003819,T003818,2025-03-28,MID,P061,2,165.0
V003820,T003820,2025-03-28,MID,P021,2,85.0
V003821,T003820,2025-03-28,MID,P023,2,40.0
V003822,T003820,2025-03-28,MID,P083,1,65.0
V003823,T003823,2025-03-28,MID,P026,3,65.0
V003824,T003824,2025-03-28,MID,P100,1,1250.0
V003825,T003824,2025-03-28,MID,P102,2,45.0
V003826,T003824,2025-03-28,MID,P009,2,85.0
V003827,T003827,2025-03-28,MID,P048,1,180.0
V003828,T003827,2025-03-28,MID,P029,1,95.0
V003829,T003829,2025-03-28,MID,P083,3,65.0
V003830,T003829,2025-03-28,MID,P085,1,980.0
V003831,T003831,2025-03-28,MID,P021,1,85.0
V003832,T003831,2025-03-28,MID,P023,1,40.0
V003833,T003833,2025-03-28,MID,P012,2,980.0
V003834,T003833,2025-03-28,MID,P041,2,35.0
V003835,T003835,2025-03-28,MID,P001,2,145.0
V003836,T003835,2025-03-28,MID,P022,2,150.0
V003837,T003837,2025-03-28,CHI,P004,1,6.0
V003838,T003837,2025-03-28,CHI,P028,3,180.0
V003839,T003839,2025-03-28,CHI,P080,2,280.0
V003840,T003839,2025-03-28,CHI,P028,1,180.0
V003841,T003841,2025-03-28,CHI,P047,1,95.0
V003842,T003842,2025-03-28,CHI,P081,1,65.0
V003843,T003842,2025-03-28,CHI,P007,1,95.0
V003844,T003844,2025-03-28,CHI,P063,1,45.0
V003845,T003844,2025-03-28,CHI,P005,1,65.0
V003846,T003846,2025-03-28,CHI,P064,3,38.0
V003847,T003846,2025-03-28,CHI,P061,3,165.0
V003848,T003846,2025-03-28,CHI,P007,1,95.0
V003849,T003849,2025-03-28,CHI,P011,1,210.0
V003850,T003850,2025-03-28,CHI,P085,3,980.0
V003851,T003851,2025-03-28,CHI,P022,3,150.0
V003852,T003851,2025-03-28,CHI,P023,2,40.0
V003853,T003853,2025-03-28,CHI,P026,3,65.0
V003854,T003854,2025-03-28,CHI,P063,1,45.0
V003855,T003854,2025-03-28,CHI,P060,1,850.0
V003856,T003856,2025-03-28,CHI,P100,2,1250.0
V003857,T003856,2025-03-28,CHI,P101,2,35.0
V003858,T003856,2025-03-28,CHI,P001,1,145.0
V003859,T003859,2025-03-28,CHI,P042,1,28.0
V003860,T003859,2025-03-28,CHI,P043,3,18.0
V003861,T003861,2025-03-28,CHI,P001,2,145.0
V003862,T003862,2025-03-28,CDMX,P041,1,35.0
V003863,T003862,2025-03-28,CDMX,P043,2,18.0
V003864,T003862,2025-03-28,CDMX,P003,3,8.5
V003865,T003865,2025-03-28,CDMX,P106,1,55.0
V003866,T003865,2025-03-28,CDMX,P042,1,28.0
V003867,T003867,2025-03-28,CDMX,P063,2,45.0
V003868,T003867,2025-03-28,CDMX,P060,1,850.0
V003869,T003867,2025-03-28,CDMX,P066,3,55.0
V003870,T003870,2025-03-28,CDMX,P030,1,180.0
V003871,T003870,2025-03-28,CDMX,P086,3,650.0
V003872,T003872,2025-03-28,CDMX,P100,2,1250.0
V003873,T003872,2025-03-28,CDMX,P102,2,45.0
V003874,T003874,2025-03-28,CDMX,P100,1,1250.0
V003875,T003874,2025-03-28,CDMX,P102,1,45.0
V003876,T003876,2025-03-28,CDMX,P107,1,165.0
V003877,T003877,2025-03-28,CDMX,P022,3,150.0
V003878,T003878,2025-03-28,CDMX,P030,2,180.0
V003879,T003878,2025-03-28,CDMX,P006,3,12.0
V003880,T003880,2025-03-28,CDMX,P042,3,28.0
V003881,T003880,2025-03-28,CDMX,P043,2,18.0
V003882,T003882,2025-03-28,CDMX,P044,2,22.0
V003883,T003883,2025-03-28,CDMX,P063,2,45.0
V003884,T003883,2025-03-28,CDMX,P060,2,850.0
V003885,T003885,2025-03-28,CDMX,P013,3,45.0
V003886,T003885,2025-03-28,CDMX,P047,1,95.0
V003887,T003887,2025-03-28,CDMX,P008,1,180.0
V003888,T003887,2025-03-28,CDMX,P040,1,1450.0
V003889,T003889,2025-03-28,CDMX,P020,2,55.0
V003890,T003889,2025-03-28,CDMX,P023,3,40.0
V003891,T003889,2025-03-28,CDMX,P063,1,45.0
V003892,T003892,2025-03-28,CDMX,P025,3,35.0
V003893,T003893,2025-03-28,CDMX,P100,1,1250.0
V003894,T003893,2025-03-28,CDMX,P101,2,35.0
V003895,T003893,2025-03-28,CDMX,P083,1,65.0
V003896,T003896,2025-03-28,MTY,P021,2,85.0
V003897,T003896,2025-03-28,MTY,P023,1,40.0
V003898,T003896,2025-03-28,MTY,P025,3,35.0
V003899,T003899,2025-03-28,MTY,P004,1,6.0
V003900,T003899,2025-03-28,MTY,P028,2,180.0
V003901,T003901,2025-03-28,MTY,P102,1,45.0
V003902,T003902,2025-03-28,MTY,P010,1,120.0
V003903,T003903,2025-03-28,MTY,P006,1,12.0
V003904,T003903,2025-03-28,MTY,P003,1,8.5
V003905,T003905,2025-03-28,MTY,P080,1,280.0
V003906,T003905,2025-03-28,MTY,P028,1,180.0
V003907,T003907,2025-03-28,MTY,P065,3,30.0
V003908,T003907,2025-03-28,MTY,P046,1,280.0
V003909,T003909,2025-03-28,MTY,P009,1,85.0
V003910,T003910,2025-03-28,MTY,P064,1,38.0
V003911,T003910,2025-03-28,MTY,P061,1,165.0
V003912,T003912,2025-03-28,MTY,P100,2,1250.0
V003913,T003912,2025-03-28,MTY,P101,2,35.0
V003914,T003914,2025-03-28,MTY,P100,3,1250.0
V003915,T003914,2025-03-28,MTY,P102,3,45.0
V003916,T003914,2025-03-28,MTY,P025,1,35.0
V003917,T003917,2025-03-29,CUN,P024,2,6.0
V003918,T003918,2025-03-29,CUN,P100,1,1250.0
V003919,T003918,2025-03-29,CUN,P102,1,45.0
V003920,T003918,2025-03-29,CUN,P066,2,55.0
V003921,T003921,2025-03-29,CUN,P103,1,120.0
V003922,T003921,2025-03-29,CUN,P044,2,22.0
V003923,T003923,2025-03-29,CUN,P063,1,45.0
V003924,T003924,2025-03-29,CUN,P041,2,35.0
V003925,T003924,2025-03-29,CUN,P061,2,165.0
V003926,T003926,2025-03-29,CUN,P004,3,6.0
V003927,T003926,2025-03-29,CUN,P023,1,40.0
V003928,T003928,2025-03-29,CUN,P021,2,85.0
V003929,T003928,2025-03-29,CUN,P023,2,40.0
V003930,T003930,2025-03-29,CUN,P004,2,6.0
V003931,T003930,2025-03-29,CUN,P046,3,280.0
V003932,T003932,2025-03-29,CUN,P084,3,18.0
V003933,T003932,2025-03-29,CUN,P011,2,210.0
V003934,T003934,2025-03-29,CUN,P022,1,150.0
V003935,T003934,2025-03-29,CUN,P023,2,40.0
V003936,T003934,2025-03-29,CUN,P026,2,65.0
V003937,T003937,2025-03-29,CUN,P008,1,180.0
V003938,T003937,2025-03-29,CUN,P012,2,980.0
V003939,T003939,2025-03-29,CUN,P041,2,35.0
V003940,T003939,2025-03-29,CUN,P043,2,18.0
V003941,T003939,2025-03-29,CUN,P002,2,180.0
V003942,T003942,2025-03-29,CUN,P021,1,85.0
V003943,T003942,2025-03-29,CUN,P023,1,40.0
V003944,T003942,2025-03-29,CUN,P042,2,28.0
V003945,T003945,2025-03-29,CUN,P100,2,1250.0
V003946,T003945,2025-03-29,CUN,P101,1,35.0
V003947,T003947,2025-03-29,CUN,P080,3,280.0
V003948,T003947,2025-03-29,CUN,P011,3,210.0
V003949,T003949,2025-03-29,MID,P100,1,1250.0
V003950,T003949,2025-03-29,MID,P102,3,45.0
V003951,T003949,2025-03-29,MID,P042,1,28.0
V003952,T003952,2025-03-29,MID,P047,2,95.0
V003953,T003952,2025-03-29,MID,P024,3,6.0
V003954,T003954,2025-03-29,MID,P045,1,45.0
V003955,T003954,2025-03-29,MID,P030,1,180.0
V003956,T003956,2025-03-29,MID,P063,1,45.0
V003957,T003956,2025-03-29,MID,P046,3,280.0
V003958,T003958,2025-03-29,MID,P082,1,25.0
V003959,T003959,2025-03-29,MID,P029,2,95.0
V003960,T003960,2025-03-29,MID,P045,1,45.0
V003961,T003960,2025-03-29,MID,P106,2,55.0
V003962,T003962,2025-03-29,MID,P048,2,180.0
V003963,T003962,2025-03-29,MID,P101,2,35.0
V003964,T003964,2025-03-29,MID,P012,1,980.0
V003965,T003965,2025-03-29,MID,P063,1,45.0
V003966,T003966,2025-03-29,MID,P042,1,28.0
V003967,T003966,2025-03-29,MID,P043,3,18.0
V003968,T003968,2025-03-29,CHI,P085,2,980.0
V003969,T003969,2025-03-29,CHI,P060,2,850.0
V003970,T003969,2025-03-29,CHI,P064,2,38.0
V003971,T003971,2025-03-29,CHI,P064,3,38.0
V003972,T003971,2025-03-29,CHI,P061,1,165.0
V003973,T003971,2025-03-29,CHI,P002,1,180.0
V003974,T003974,2025-03-29,CHI,P021,1,85.0
V003975,T003974,2025-03-29,CHI,P023,1,40.0
V003976,T003974,2025-03-29,CHI,P063,3,45.0
V003977,T003977,2025-03-29,CHI,P007,1,95.0
V003978,T003978,2025-03-29,CHI,P040,2,1450.0
V003979,T003979,2025-03-29,CHI,P004,1,6.0
V003980,T003980,2025-03-29,CHI,P021,3,85.0
V003981,T003980,2025-03-29,CHI,P023,1,40.0
V003982,T003980,2025-03-29,CHI,P028,1,180.0
V003983,T003983,2025-03-29,CHI,P100,2,1250.0
V003984,T003983,2025-03-29,CHI,P101,2,35.0
V003985,T003983,2025-03-29,CHI,P107,1,165.0
V003986,T003986,2025-03-29,CHI,P100,1,1250.0
V003987,T003986,2025-03-29,CHI,P101,3,35.0
V003988,T003986,2025-03-29,CHI,P024,1,6.0
V003989,T003989,2025-03-29,CHI,P060,1,850.0
V003990,T003990,2025-03-29,CHI,P020,3,55.0
V003991,T003990,2025-03-29,CHI,P023,1,40.0
V003992,T003992,2025-03-29,CHI,P022,1,150.0
V003993,T003992,2025-03-29,CHI,P023,2,40.0
V003994,T003994,2025-03-29,CHI,P005,3,65.0
V003995,T003994,2025-03-29,CHI,P063,3,45.0
V003996,T003996,2025-03-29,CHI,P013,2,45.0
V003997,T003997,2025-03-29,CDMX,P029,1,95.0
V003998,T003997,2025-03-29,CDMX,P102,1,45.0
V003999,T003999,2025-03-29,CDMX,P080,1,280.0
V004000,T003999,2025-03-29,CDMX,P005,1,65.0
V004001,T004001,2025-03-29,CDMX,P026,1,65.0
V004002,T004001,2025-03-29,CDMX,P042,2,28.0
V004003,T004003,2025-03-29,CDMX,P002,1,180.0
V004004,T004003,2025-03-29,CDMX,P104,2,95.0
V004005,T004005,2025-03-29,CDMX,P005,1,65.0
V004006,T004006,2025-03-29,CDMX,P005,1,65.0
V004007,T004007,2025-03-29,CDMX,P066,2,55.0
V004008,T004008,2025-03-29,CDMX,P061,1,165.0
V004009,T004009,2025-03-29,CDMX,P023,1,40.0
V004010,T004010,2025-03-29,CDMX,P042,1,28.0
V004011,T004010,2025-03-29,CDMX,P043,1,18.0
V004012,T004010,2025-03-29,CDMX,P101,1,35.0
V004013,T004013,2025-03-29,CDMX,P086,1,650.0
V004014,T004013,2025-03-29,CDMX,P080,1,280.0
V004015,T004015,2025-03-29,CDMX,P104,2,95.0
V004016,T004016,2025-03-29,CDMX,P101,1,35.0
V004017,T004017,2025-03-29,CDMX,P042,2,28.0
V004018,T004018,2025-03-29,CDMX,P062,3,320.0
V004019,T004018,2025-03-29,CDMX,P008,1,180.0
V004020,T004020,2025-03-29,CDMX,P100,3,1250.0
V004021,T004020,2025-03-29,CDMX,P101,1,35.0
V004022,T004022,2025-03-29,CDMX,P026,1,65.0
V004023,T004023,2025-03-29,CDMX,P020,1,55.0
V004024,T004023,2025-03-29,CDMX,P023,2,40.0
V004025,T004023,2025-03-29,CDMX,P081,2,65.0
V004026,T004026,2025-03-29,CDMX,P083,1,65.0
V004027,T004027,2025-03-29,CDMX,P004,1,6.0
V004028,T004027,2025-03-29,CDMX,P028,2,180.0
V004029,T004029,2025-03-29,CDMX,P062,2,320.0
V004030,T004029,2025-03-29,CDMX,P029,1,95.0
V004031,T004031,2025-03-29,MTY,P064,1,38.0
V004032,T004031,2025-03-29,MTY,P061,1,165.0
V004033,T004033,2025-03-29,MTY,P020,2,55.0
V004034,T004033,2025-03-29,MTY,P023,2,40.0
V004035,T004033,2025-03-29,MTY,P066,1,55.0
V004036,T004036,2025-03-29,MTY,P001,1,145.0
V004037,T004037,2025-03-29,MTY,P005,1,65.0
V004038,T004037,2025-03-29,MTY,P029,1,95.0
V004039,T004039,2025-03-29,MTY,P041,1,35.0
V004040,T004039,2025-03-29,MTY,P043,2,18.0
V004041,T004041,2025-03-29,MTY,P001,1,145.0
V004042,T004041,2025-03-29,MTY,P104,2,95.0
V004043,T004043,2025-03-29,MTY,P105,1,145.0
V004044,T004043,2025-03-29,MTY,P103,2,120.0
V004045,T004045,2025-03-29,MTY,P030,1,180.0
V004046,T004046,2025-03-29,MTY,P022,1,150.0
V004047,T004047,2025-03-29,MTY,P100,1,1250.0
V004048,T004047,2025-03-29,MTY,P102,1,45.0
V004049,T004049,2025-03-29,MTY,P085,2,980.0
V004050,T004050,2025-03-29,MTY,P041,2,35.0
V004051,T004050,2025-03-29,MTY,P043,1,18.0
V004052,T004052,2025-03-29,MTY,P100,1,1250.0
V004053,T004052,2025-03-29,MTY,P102,1,45.0
V004054,T004052,2025-03-29,MTY,P028,1,180.0
V004055,T004055,2025-03-30,CUN,P101,2,35.0
V004056,T004055,2025-03-30,CUN,P008,1,180.0
V004057,T004057,2025-03-30,CUN,P064,1,38.0
V004058,T004057,2025-03-30,CUN,P061,1,165.0
V004059,T004057,2025-03-30,CUN,P106,2,55.0
V004060,T004060,2025-03-30,CUN,P005,1,65.0
V004061,T004060,2025-03-30,CUN,P004,2,6.0
V004062,T004062,2025-03-30,CUN,P064,3,38.0
V004063,T004062,2025-03-30,CUN,P061,1,165.0
V004064,T004064,2025-03-30,CUN,P063,2,45.0
V004065,T004064,2025-03-30,CUN,P060,1,850.0
V004066,T004066,2025-03-30,CUN,P023,2,40.0
V004067,T004067,2025-03-30,CUN,P020,2,55.0
V004068,T004067,2025-03-30,CUN,P023,2,40.0
V004069,T004067,2025-03-30,CUN,P084,3,18.0
V004070,T004070,2025-03-30,CUN,P101,2,35.0
V004071,T004070,2025-03-30,CUN,P008,3,180.0
V004072,T004072,2025-03-30,CUN,P025,2,35.0
V004073,T004073,2025-03-30,CUN,P063,2,45.0
V004074,T004074,2025-03-30,CUN,P064,1,38.0
V004075,T004074,2025-03-30,CUN,P061,1,165.0
V004076,T004074,2025-03-30,CUN,P107,1,165.0
V004077,T004077,2025-03-30,CUN,P042,2,28.0
V004078,T004077,2025-03-30,CUN,P043,1,18.0
V004079,T004077,2025-03-30,CUN,P022,1,150.0
V004080,T004080,2025-03-30,CUN,P003,1,8.5
V004081,T004081,2025-03-30,CUN,P042,2,28.0
V004082,T004081,2025-03-30,CUN,P043,1,18.0
V004083,T004083,2025-03-30,CUN,P063,1,45.0
V004084,T004083,2025-03-30,CUN,P060,2,850.0
V004085,T004085,2025-03-30,CUN,P044,1,22.0
V004086,T004085,2025-03-30,CUN,P003,2,8.5
V004087,T004087,2025-03-30,CUN,P062,1,320.0
V004088,T004087,2025-03-30,CUN,P005,1,65.0
V004089,T004089,2025-03-30,CUN,P062,1,320.0
V004090,T004089,2025-03-30,CUN,P005,1,65.0
V004091,T004091,2025-03-30,CUN,P024,1,6.0
V004092,T004091,2025-03-30,CUN,P043,3,18.0
V004093,T004093,2025-03-30,MID,P020,1,55.0
V004094,T004093,2025-03-30,MID,P023,3,40.0
V004095,T004093,2025-03-30,MID,P060,2,850.0
V004096,T004096,2025-03-30,MID,P064,1,38.0
V004097,T004096,2025-03-30,MID,P046,1,280.0
V004098,T004098,2025-03-30,MID,P023,1,40.0
V004099,T004099,2025-03-30,MID,P107,2,165.0
V004100,T004100,2025-03-30,MID,P065,2,30.0
V004101,T004100,2025-03-30,MID,P008,2,180.0
V004102,T004102,2025-03-30,MID,P021,1,85.0
V004103,T004102,2025-03-30,MID,P023,3,40.0
V004104,T004102,2025-03-30,MID,P027,2,320.0
V004105,T004105,2025-03-30,MID,P064,1,38.0
V004106,T004105,2025-03-30,MID,P061,1,165.0
V004107,T004107,2025-03-30,MID,P063,3,45.0
V004108,T004107,2025-03-30,MID,P060,1,850.0
V004109,T004107,2025-03-30,MID,P030,2,180.0
V004110,T004110,2025-03-30,MID,P025,1,35.0
V004111,T004111,2025-03-30,MID,P012,1,980.0
V004112,T004112,2025-03-30,CHI,P104,3,95.0
V004113,T004112,2025-03-30,CHI,P065,2,30.0
V004114,T004114,2025-03-30,CHI,P085,2,980.0
V004115,T004114,2025-03-30,CHI,P020,1,55.0
V004116,T004116,2025-03-30,CHI,P010,1,120.0
V004117,T004116,2025-03-30,CHI,P107,1,165.0
V004118,T004118,2025-03-30,CHI,P021,2,85.0
V004119,T004119,2025-03-30,CHI,P086,2,650.0
V004120,T004119,2025-03-30,CHI,P066,1,55.0
V004121,T004121,2025-03-30,CHI,P082,2,25.0
V004122,T004122,2025-03-30,CHI,P041,1,35.0
V004123,T004122,2025-03-30,CHI,P043,1,18.0
V004124,T004124,2025-03-30,CHI,P063,1,45.0
V004125,T004124,2025-03-30,CHI,P060,3,850.0
V004126,T004124,2025-03-30,CHI,P025,1,35.0
V004127,T004127,2025-03-30,CHI,P042,2,28.0
V004128,T004127,2025-03-30,CHI,P028,1,180.0
V004129,T004129,2025-03-30,CDMX,P085,2,980.0
V004130,T004129,2025-03-30,CDMX,P029,1,95.0
V004131,T004131,2025-03-30,CDMX,P022,2,150.0
V004132,T004132,2025-03-30,CDMX,P082,1,25.0
V004133,T004132,2025-03-30,CDMX,P021,1,85.0
V004134,T004134,2025-03-30,CDMX,P021,1,85.0
V004135,T004134,2025-03-30,CDMX,P023,2,40.0
V004136,T004134,2025-03-30,CDMX,P042,2,28.0
V004137,T004137,2025-03-30,CDMX,P102,2,45.0
V004138,T004137,2025-03-30,CDMX,P012,1,980.0
V004139,T004139,2025-03-30,CDMX,P064,2,38.0
V004140,T004139,2025-03-30,CDMX,P061,3,165.0
V004141,T004139,2025-03-30,CDMX,P045,1,45.0
V004142,T004142,2025-03-30,CDMX,P020,1,55.0
V004143,T004142,2025-03-30,CDMX,P023,3,40.0
V004144,T004144,2025-03-30,CDMX,P021,2,85.0
V004145,T004144,2025-03-30,CDMX,P023,2,40.0
V004146,T004144,2025-03-30,CDMX,P100,1,1250.0
V004147,T004147,2025-03-30,CDMX,P100,1,1250.0
V004148,T004147,2025-03-30,CDMX,P102,1,45.0
V004149,T004147,2025-03-30,CDMX,P024,2,6.0
V004150,T004150,2025-03-30,CDMX,P007,1,95.0
V004151,T004151,2025-03-30,CDMX,P063,2,45.0
V004152,T004151,2025-03-30,CDMX,P060,3,850.0
V004153,T004153,2025-03-30,CDMX,P106,3,55.0
V004154,T004153,2025-03-30,CDMX,P080,1,280.0
V004155,T004155,2025-03-30,CDMX,P086,2,650.0
V004156,T004156,2025-03-30,CDMX,P020,1,55.0
V004157,T004156,2025-03-30,CDMX,P023,3,40.0
V004158,T004158,2025-03-30,CDMX,P040,3,1450.0
V004159,T004158,2025-03-30,CDMX,P011,2,210.0
V004160,T004160,2025-03-30,CDMX,P021,1,85.0
V004161,T004160,2025-03-30,CDMX,P023,2,40.0
V004162,T004160,2025-03-30,CDMX,P041,2,35.0
V004163,T004163,2025-03-30,CDMX,P064,2,38.0
V004164,T004164,2025-03-30,CDMX,P064,1,38.0
V004165,T004164,2025-03-30,CDMX,P061,1,165.0
V004166,T004164,2025-03-30,CDMX,P012,3,980.0
V004167,T004167,2025-03-30,CDMX,P086,2,650.0
V004168,T004167,2025-03-30,CDMX,P044,2,22.0
V004169,T004169,2025-03-30,CDMX,P063,1,45.0
V004170,T004169,2025-03-30,CDMX,P060,2,850.0
V004171,T004169,2025-03-30,CDMX,P007,2,95.0
V004172,T004172,2025-03-30,CDMX,P022,2,150.0
V004173,T004172,2025-03-30,CDMX,P023,1,40.0
V004174,T004172,2025-03-30,CDMX,P103,1,120.0
V004175,T004175,2025-03-30,CDMX,P010,2,120.0
V004176,T004175,2025-03-30,CDMX,P045,1,45.0
V004177,T004177,2025-03-30,MTY,P003,2,8.5
V004178,T004178,2025-03-30,MTY,P013,1,45.0
V004179,T004178,2025-03-30,MTY,P086,1,650.0
V004180,T004180,2025-03-30,MTY,P064,2,38.0
V004181,T004180,2025-03-30,MTY,P061,1,165.0
V004182,T004182,2025-03-30,MTY,P025,3,35.0
V004183,T004183,2025-03-30,MTY,P107,2,165.0
V004184,T004183,2025-03-30,MTY,P101,1,35.0
V004185,T004185,2025-03-30,MTY,P022,3,150.0
V004186,T004185,2025-03-30,MTY,P023,3,40.0
V004187,T004187,2025-03-30,MTY,P063,3,45.0
V004188,T004187,2025-03-30,MTY,P060,1,850.0
V004189,T004189,2025-03-30,MTY,P027,2,320.0
V004190,T004189,2025-03-30,MTY,P026,3,65.0
V004191,T004191,2025-03-31,CUN,P102,1,45.0
V004192,T004191,2025-03-31,CUN,P062,2,320.0
V004193,T004193,2025-03-31,CUN,P100,3,1250.0
V004194,T004193,2025-03-31,CUN,P102,3,45.0
V004195,T004193,2025-03-31,CUN,P085,1,980.0
V004196,T004196,2025-03-31,CUN,P080,2,280.0
V004197,T004196,2025-03-31,CUN,P010,1,120.0
V004198,T004198,2025-03-31,CUN,P023,1,40.0
V004199,T004198,2025-03-31,CUN,P042,3,28.0
V004200,T004200,2025-03-31,CUN,P009,2,85.0
V004201,T004200,2025-03-31,CUN,P085,3,980.0
V004202,T004202,2025-03-31,CUN,P001,2,145.0
V004203,T004202,2025-03-31,CUN,P043,1,18.0
V004204,T004204,2025-03-31,CUN,P003,2,8.5
V004205,T004204,2025-03-31,CUN,P023,3,40.0
V004206,T004206,2025-03-31,CUN,P080,1,280.0
V004207,T004206,2025-03-31,CUN,P045,1,45.0
V004208,T004208,2025-03-31,CUN,P025,2,35.0
V004209,T004209,2025-03-31,CUN,P041,2,35.0
V004210,T004210,2025-03-31,CUN,P007,1,95.0
V004211,T004210,2025-03-31,CUN,P106,2,55.0
V004212,T004212,2025-03-31,CUN,P027,1,320.0
V004213,T004212,2025-03-31,CUN,P030,2,180.0
V004214,T004214,2025-03-31,CUN,P082,3,25.0
V004215,T004214,2025-03-31,CUN,P062,1,320.0
V004216,T004216,2025-03-31,CUN,P046,2,280.0
V004217,T004217,2025-03-31,CUN,P083,2,65.0
V004218,T004217,2025-03-31,CUN,P025,1,35.0
V004219,T004219,2025-03-31,CUN,P103,1,120.0
V004220,T004219,2025-03-31,CUN,P046,1,280.0
V004221,T004221,2025-03-31,CUN,P042,2,28.0
V004222,T004221,2025-03-31,CUN,P030,1,180.0
V004223,T004223,2025-03-31,CUN,P024,3,6.0
V004224,T004223,2025-03-31,CUN,P022,1,150.0
